"","cntry","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16"
"34063","SE",7,10,10,7,7,1,8,9,5,5,7,8,10,5,8,8
"34064","SE",6,8,8,6,6,7,7,9,6,5,8,5,6,4,7,4
"34065","SE",7,9,9,6,6,7,5,9,3,4,4,3,8,7,7,9
"34066","SE",8,10,9,2,2,0,5,7,6,1,2,5,9,7,6,6
"34067","SE",8,8,7,6,7,6,8,8,3,3,9,3,7,6,8,5
"34068","SE",5,6,6,5,5,6,5,8,6,6,7,5,7,8,7,7
"34069","SE",6,5,7,4,4,5,5,8,6,5,8,6,5,6,2,4
"34070","SE",8,10,10,8,8,7,9,8,6,4,7,5,9,7,7,6
"34071","SE",6,6,7,6,5,6,6,8,6,4,6,5,6,8,8,9
"34072","SE",9,8,9,8,8,10,7,10,4,7,9,9,10,10,6,2
"34073","SE",10,9,8,7,8,7,10,9,5,8,8,8,7,5,8,5
"34074","SE",7,8,8,7,7,4,7,7,5,6,8,2,7,8,10,9
"34075","SE",8,7,7,6,5,5,5,4,3,5,8,5,6,7,8,9
"34076","SE",6,7,8,4,2,6,7,8,5,2,6,3,2,8,8,8
"34077","SE",7,7,8,6,6,7,8,8,7,6,7,4,4,8,6,7
"34078","SE",0,0,0,0,2,0,0,4,1,2,5,8,5,0,0,0
"34079","SE",9,10,9,7,6,8,4,9,7,9,10,7,5,9,10,9
"34080","SE",7,5,5,3,3,1,4,7,5,5,5,2,2,4,3,3
"34081","SE",7,7,7,5,5,6,4,8,3,5,7,4,2,7,7,7
"34082","SE",9,8,8,7,7,8,8,9,6,7,8,7,8,4,7,4
"34083","SE",8,9,9,5,6,7,8,10,8,6,9,7,9,10,10,10
"34084","SE",6,7,7,5,5,7,7,9,4,5,8,7,6,8,8,9
"34085","SE",8,9,9,8,8,7,9,9,5,4,8,6,7,8,9,10
"34086","SE",9,9,8,7,9,7,2,8,7,4,9,6,8,3,5,6
"34087","SE",5,9,10,6,6,6,10,5,4,4,7,5,4,7,5,7
"34088","SE",4,7,7,3,4,2,7,10,5,3,7,1,7,7,5,6
"34089","SE",5,5,8,5,5,5,8,9,5,5,5,5,7,6,5,6
"34090","SE",4,7,7,5,5,5,5,7,5,4,7,4,4,5,8,7
"34091","SE",7,9,9,6,6,3,5,8,5,8,6,6,7,0,5,1
"34092","SE",10,9,9,5,5,5,5,8,5,7,9,2,8,5,10,5
"34093","SE",7,9,5,4,5,8,10,10,4,0,8,1,5,8,8,5
"34094","SE",4,3,6,5,4,6,7,7,5,4,9,8,8,5,9,8
"34095","SE",6,10,10,4,4,5,10,7,5,2,7,7,7,6,9,8
"34096","SE",9,9,9,7,7,7,7,8,5,5,8,7,6,8,10,8
"34097","SE",6,8,8,6,7,6,5,7,5,4,6,6,4,6,7,5
"34098","SE",3,1,1,0,2,5,5,8,1,3,5,2,1,0,3,2
"34099","SE",7,7,5,6,6,6,7,6,5,3,8,5,5,9,9,7
"34100","SE",7,4,7,4,3,5,2,10,8,5,5,8,7,6,10,8
"34101","SE",7,6,6,5,5,4,6,8,2,5,7,3,3,5,8,8
"34102","SE",7,7,8,7,7,6,7,9,4,3,3,7,8,8,8,8
"34103","SE",7,1,9,0,1,0,8,10,0,1,10,0,8,2,2,2
"34104","SE",8,8,8,6,7,8,9,7,4,5,9,4,6,7,8,7
"34105","SE",7,9,8,6,7,7,7,8,6,5,8,6,7,7,7,7
"34106","SE",4,4,4,4,3,4,6,7,3,2,3,4,2,8,10,8
"34107","SE",2,4,5,2,3,2,3,5,3,2,4,2,4,7,5,5
"34108","SE",8,8,8,6,6,6,7,0,6,7,7,3,3,7,7,5
"34109","SE",8,6,7,8,3,5,8,9,4,5,7,6,4,8,10,8
"34110","SE",6,3,5,3,2,4,2,8,2,5,8,9,4,4,8,5
"34111","SE",5,7,7,4,4,5,5,9,6,6,8,6,8,6,7,7
"34112","SE",7,7,9,7,6,7,8,9,8,8,9,8,9,7,7,8
"34113","SE",1,3,8,0,0,1,7,9,5,0,2,1,3,5,10,10
"34114","SE",5,7,9,5,4,8,9,8,5,6,8,2,2,7,9,8
"34115","SE",7,3,3,3,5,7,8,6,4,5,8,4,5,6,6,4
"34116","SE",3,3,10,3,3,4,7,10,0,2,2,2,3,1,6,7
"34117","SE",8,7,10,5,8,9,10,6,0,2,10,3,4,7,9,10
"34118","SE",8,9,9,7,8,7,8,8,5,5,10,7,8,5,10,5
"34119","SE",8,6,7,4,5,3,8,1,1,2,5,1,5,8,9,9
"34120","SE",7,9,9,8,10,8,8,8,7,6,8,8,6,7,8,7
"34121","SE",9,9,7,8,8,9,9,9,6,2,8,3,4,8,7,7
"34122","SE",7,8,8,5,7,7,7,8,5,3,7,8,8,5,7,5
"34123","SE",5,6,6,6,3,4,5,6,6,3,5,4,7,6,6,6
"34124","SE",10,9,9,5,5,4,8,9,7,4,8,7,6,7,10,8
"34125","SE",7,8,7,6,6,6,6,8,3,2,8,3,4,7,7,7
"34126","SE",5,8,8,3,4,4,7,8,3,1,3,8,8,6,7,7
"34127","SE",7,7,7,6,6,7,8,9,7,7,6,4,4,4,9,8
"34128","SE",5,7,8,5,5,3,6,8,3,4,6,6,6,6,6,5
"34129","SE",4,5,3,5,5,1,2,8,4,5,8,4,7,5,5,4
"34130","SE",10,10,10,5,5,5,8,10,5,10,10,0,6,10,10,10
"34131","SE",8,8,9,5,5,4,2,8,6,5,3,3,5,2,5,2
"34132","SE",9,8,8,7,7,6,9,10,8,4,8,7,7,6,10,7
"34133","SE",8,8,8,7,7,6,7,8,6,4,5,7,7,8,10,10
"34134","SE",4,3,6,3,4,2,3,9,4,2,6,9,8,10,10,7
"34135","SE",5,8,10,3,5,7,9,6,6,3,8,9,7,8,9,9
"34136","SE",3,4,6,2,2,2,2,8,2,4,3,3,3,2,5,5
"34137","SE",9,9,9,6,7,7,4,8,6,3,8,7,7,6,7,8
"34138","SE",9,8,8,7,7,6,4,8,7,5,9,7,8,5,7,7
"34139","SE",9,8,8,5,5,3,10,7,4,4,6,5,5,6,8,7
"34140","SE",10,9,9,8,8,8,8,9,5,4,7,7,8,8,8,6
"34141","SE",5,5,7,5,5,5,7,8,5,5,6,5,5,5,5,5
"34142","SE",5,2,5,2,2,0,9,10,2,5,7,3,10,5,6,4
"34143","SE",7,8,9,7,7,7,8,9,6,5,7,5,7,7,10,10
"34144","SE",8,9,8,6,5,5,8,8,7,2,8,8,5,7,7,5
"34145","SE",9,8,8,4,7,6,10,10,6,1,8,4,6,9,10,7
"34146","SE",9,8,7,7,7,8,7,9,7,7,9,7,7,8,7,7
"34147","SE",9,8,9,9,7,8,10,7,5,6,9,5,8,8,9,9
"34148","SE",7,7,8,6,5,5,4,10,6,7,9,3,6,5,5,5
"34149","SE",10,6,6,5,7,4,7,8,4,1,8,7,6,9,7,7
"34150","SE",6,5,7,6,5,7,7,7,5,5,8,7,5,5,5,5
"34151","SE",6,4,8,5,5,5,7,10,8,2,8,6,5,7,8,5
"34152","SE",5,5,7,3,4,4,6,8,5,5,6,2,4,4,6,4
"34153","SE",5,8,9,5,5,1,5,8,3,2,5,2,5,8,8,8
"34154","SE",5,7,7,4,4,4,7,7,3,3,7,6,4,6,8,6
"34155","SE",4,6,6,2,2,3,2,5,3,0,1,1,0,8,10,8
"34156","SE",7,9,9,4,5,5,8,10,5,6,7,7,6,6,5,6
"34157","SE",7,8,8,6,6,7,7,10,5,8,8,5,8,3,5,5
"34158","SE",8,9,0,7,7,6,8,0,8,8,0,5,7,6,6,4
"34159","SE",8,8,10,5,5,3,6,10,4,7,10,5,8,5,8,5
"34160","SE",9,0,0,8,7,0,8,9,7,8,0,9,8,8,8,8
"34161","SE",9,9,9,7,8,9,9,9,7,6,10,7,4,9,8,9
"34162","SE",8,8,9,7,3,5,7,10,4,3,8,2,7,7,8,8
"34163","SE",4,6,8,5,5,5,7,1,6,4,6,8,3,5,3,4
"34164","SE",8,10,9,5,6,5,5,8,4,6,9,6,4,8,8,8
"34165","SE",9,10,9,7,6,7,8,10,7,7,9,5,9,5,6,8
"34166","SE",3,3,5,3,3,3,4,8,7,3,4,4,5,4,7,4
"34167","SE",4,7,7,3,3,5,6,7,2,2,5,2,3,5,7,7
"34168","SE",8,9,9,7,6,6,7,8,6,6,7,6,7,8,7,7
"34169","SE",3,8,7,7,7,6,9,9,7,2,8,7,6,7,10,9
"34170","SE",8,7,6,5,5,7,9,9,4,6,7,6,7,7,7,8
"34171","SE",9,8,6,5,5,7,9,6,6,3,5,3,5,9,8,8
"34172","SE",5,7,5,4,5,4,7,6,5,5,5,4,4,5,4,5
"34173","SE",6,7,8,5,4,6,8,8,5,4,5,3,6,5,6,5
"34174","SE",10,8,8,7,7,6,8,9,6,4,10,6,8,8,9,8
"34175","SE",7,8,9,4,4,5,7,8,4,4,9,8,7,8,7,7
"34176","SE",4,6,7,3,3,3,7,9,3,4,7,6,7,7,7,7
"34177","SE",8,5,8,8,8,8,8,7,7,9,9,7,8,7,3,5
"34178","SE",7,10,8,6,6,6,5,8,5,2,5,5,10,7,10,5
"34179","SE",6,7,8,7,7,7,7,10,5,1,8,4,6,8,10,9
"34180","SE",3,4,0,2,3,2,5,3,0,4,4,5,5,2,4,3
"34181","SE",4,7,7,4,5,5,7,10,7,4,8,5,5,5,10,8
"34182","SE",2,4,4,0,0,1,1,7,3,4,5,5,1,5,5,5
"34183","SE",4,1,0,2,2,4,3,7,3,1,2,0,0,8,9,6
"34184","SE",9,9,9,7,7,7,7,8,7,4,5,6,6,7,8,8
"34185","SE",8,9,6,8,8,7,9,8,7,6,7,8,8,7,9,7
"34186","SE",8,8,7,6,6,5,5,8,6,7,7,6,7,8,8,7
"34187","SE",9,10,9,8,8,7,5,10,7,7,9,4,3,8,10,5
"34188","SE",5,4,5,4,4,3,3,5,5,5,7,5,6,3,3,5
"34189","SE",7,7,8,6,4,5,4,8,6,4,6,4,7,7,6,5
"34190","SE",7,8,8,7,7,7,8,9,6,1,7,8,8,10,10,10
"34191","SE",4,5,7,4,5,5,5,9,6,4,4,2,2,5,7,7
"34192","SE",5,10,7,2,2,0,1,9,3,5,9,5,5,5,5,5
"34193","SE",7,5,3,7,7,5,4,8,4,1,7,5,1,8,10,10
"34194","SE",4,6,6,2,0,0,1,8,4,1,6,8,5,6,8,7
"34195","SE",6,6,6,6,6,6,5,6,7,5,8,7,7,3,10,10
"34196","SE",1,7,9,3,5,8,7,10,8,0,3,8,6,8,7,10
"34197","SE",7,6,6,3,4,9,5,10,2,2,7,5,2,3,4,3
"34198","SE",9,8,9,6,4,5,9,8,5,5,7,2,2,5,7,7
"34199","SE",8,8,8,6,5,5,7,7,4,4,10,7,7,4,6,6
"34200","SE",8,7,6,5,4,5,3,8,7,2,6,3,3,7,10,10
"34201","SE",2,6,10,2,0,0,5,9,5,4,3,3,2,5,4,3
"34202","SE",8,7,9,5,6,4,7,10,6,4,9,7,8,4,6,7
"34203","SE",9,9,9,7,6,8,9,10,5,9,9,8,8,7,8,9
"34204","SE",6,6,5,4,4,6,6,9,5,5,5,5,5,7,10,8
"34205","SE",7,8,8,5,5,5,3,7,4,1,8,3,9,7,7,8
"34206","SE",7,7,6,5,5,5,7,8,6,4,8,5,8,7,8,8
"34207","SE",5,7,8,4,6,7,7,9,5,4,7,6,5,9,9,9
"34208","SE",8,8,8,7,7,5,5,10,2,7,8,0,0,9,10,7
"34209","SE",8,7,6,6,7,7,8,9,6,7,9,3,6,7,8,6
"34210","SE",9,9,9,7,9,9,9,8,7,6,9,6,4,8,6,9
"34211","SE",6,3,3,2,3,2,4,8,6,2,3,5,6,8,10,10
"34212","SE",3,3,5,1,1,2,2,9,3,3,4,3,5,2,2,2
"34213","SE",4,6,8,2,4,3,5,3,2,2,6,4,2,5,8,8
"34214","SE",8,6,4,5,5,3,4,7,5,7,6,7,7,3,6,4
"34215","SE",8,7,9,8,6,7,9,9,6,8,8,7,7,5,4,5
"34216","SE",8,8,8,7,8,7,6,8,7,4,9,6,7,5,8,5
"34217","SE",4,6,2,3,3,2,6,10,7,3,4,8,4,3,5,2
"34218","SE",5,4,8,4,3,3,4,6,3,6,4,2,2,5,5,4
"34219","SE",6,9,9,6,6,5,7,7,8,3,8,7,9,5,8,5
"34220","SE",5,6,6,5,6,7,8,8,4,4,5,4,6,8,9,9
"34221","SE",0,0,2,1,1,3,3,6,2,0,0,0,0,4,8,7
"34222","SE",6,5,5,5,5,6,6,7,4,1,6,5,4,8,10,8
"34223","SE",6,7,9,5,5,5,6,8,4,3,6,7,7,3,6,5
"34224","SE",2,5,4,1,0,5,7,3,4,0,5,4,3,6,5,5
"34225","SE",7,7,9,7,7,8,9,9,5,6,7,7,8,7,4,6
"34226","SE",8,8,5,4,4,5,3,7,5,4,9,2,6,6,7,8
"34227","SE",7,7,8,7,7,5,7,9,7,7,7,5,7,6,5,6
"34228","SE",7,6,6,3,5,6,7,7,4,2,7,6,4,9,9,9
"34229","SE",4,5,3,2,3,3,4,8,7,4,4,5,3,5,5,5
"34230","SE",7,9,10,5,6,4,7,9,5,3,9,4,7,5,7,6
"34231","SE",7,9,8,7,7,6,8,8,7,7,9,7,8,5,7,5
"34232","SE",9,9,8,7,7,8,9,7,7,5,8,3,5,6,7,6
"34233","SE",6,6,8,4,5,6,7,8,3,4,5,4,6,7,7,7
"34234","SE",7,7,7,3,3,4,7,9,3,0,3,2,2,6,6,6
"34235","SE",7,8,8,7,7,6,8,9,8,5,7,6,6,7,8,8
"34236","SE",8,7,7,7,7,7,5,8,8,6,8,6,6,7,9,7
"34237","SE",0,4,5,1,1,0,4,8,3,2,2,2,7,1,4,3
"34238","SE",8,9,8,6,4,5,7,9,7,5,6,7,5,7,8,7
"34239","SE",10,9,9,8,7,9,10,7,5,6,7,7,8,9,10,8
"34240","SE",8,10,10,7,7,7,9,8,7,4,8,7,7,9,10,10
"34241","SE",4,6,2,1,3,2,2,3,2,3,3,0,2,0,3,0
"34242","SE",8,6,6,4,5,6,5,8,4,7,8,6,6,2,6,3
"34243","SE",7,6,7,4,4,7,8,9,7,6,6,6,8,7,7,5
"34244","SE",3,6,9,5,6,8,8,7,2,2,7,6,8,9,8,8
"34245","SE",5,7,7,3,3,5,5,8,3,3,5,5,6,7,8,7
"34246","SE",8,8,7,7,7,7,7,9,5,3,7,5,6,9,10,10
"34247","SE",8,8,9,6,7,7,8,7,4,6,7,6,7,6,8,8
"34248","SE",6,6,6,6,6,5,3,7,4,6,6,7,7,4,6,5
"34249","SE",5,9,9,4,4,7,7,8,3,2,6,8,4,5,9,1
"34250","SE",1,5,8,1,0,3,7,9,2,2,2,6,4,5,4,4
"34251","SE",7,7,7,6,6,5,5,8,5,5,8,7,7,6,7,7
"34252","SE",5,7,7,4,4,4,8,10,7,4,4,7,8,5,7,6
"34253","SE",7,6,7,8,8,5,3,9,5,7,9,6,5,7,5,5
"34254","SE",6,9,10,5,5,5,7,8,8,3,2,7,7,6,5,5
"34255","SE",0,0,0,6,6,8,0,9,4,2,6,2,7,5,0,8
"34256","SE",5,8,7,4,4,5,6,7,5,2,7,3,4,5,7,7
"34257","SE",5,4,5,4,5,5,6,8,6,4,4,4,4,8,9,9
"34258","SE",8,10,9,6,3,5,9,8,5,4,7,4,4,3,5,3
"34259","SE",3,7,8,2,2,3,3,6,4,3,3,4,2,10,8,10
"34260","SE",8,9,9,5,5,1,1,7,6,2,4,6,7,5,6,6
"34261","SE",7,7,7,6,7,7,7,7,6,4,7,3,4,6,7,7
"34262","SE",3,4,4,4,3,4,4,8,2,4,5,5,5,5,7,5
"34263","SE",5,7,7,5,7,5,2,6,7,3,5,3,7,5,8,7
"34264","SE",8,8,9,8,8,8,9,7,7,7,8,7,6,7,7,7
"34265","SE",8,10,8,7,7,6,9,3,3,5,8,7,7,4,8,4
"34266","SE",5,8,8,5,5,6,6,8,5,5,8,5,7,8,9,8
"34267","SE",5,8,8,4,4,5,5,8,7,5,5,5,7,5,5,6
"34268","SE",3,5,6,4,4,4,6,9,3,5,6,3,4,7,8,8
"34269","SE",8,8,7,5,5,6,5,8,7,2,5,4,6,8,6,5
"34270","SE",5,5,8,5,5,5,5,8,7,8,8,5,8,5,7,8
"34271","SE",4,7,9,3,5,8,10,9,2,2,2,6,7,5,8,5
"34272","SE",5,8,8,5,4,4,4,9,1,5,5,8,8,0,5,0
"34273","SE",9,9,10,7,8,7,10,8,7,6,6,4,6,5,6,5
"34274","SE",2,4,5,2,2,2,2,2,1,2,2,2,1,8,8,6
"34275","SE",8,10,10,6,7,7,7,9,6,7,6,4,3,5,7,8
"34276","SE",8,5,9,7,7,6,7,9,7,7,9,5,9,5,6,7
"34277","SE",3,3,4,2,2,3,3,7,3,2,4,2,3,0,2,1
"34278","SE",6,5,5,4,4,5,5,8,4,4,4,8,5,3,4,10
"34279","SE",8,9,6,6,6,7,8,7,8,6,9,6,4,10,8,8
"34280","SE",8,9,8,5,7,5,9,8,5,2,9,3,8,8,8,7
"34281","SE",9,7,5,6,6,5,6,8,5,3,8,5,5,3,7,4
"34282","SE",5,7,7,3,2,2,1,8,5,7,7,7,7,7,5,5
"34283","SE",3,4,6,1,1,1,1,7,3,5,2,1,5,2,2,2
"34284","SE",6,6,7,5,5,6,5,8,6,7,8,9,8,4,7,5
"34285","SE",8,8,7,6,6,6,5,8,7,7,8,7,6,5,7,6
"34286","SE",10,8,7,7,8,8,7,9,4,4,6,6,6,7,6,6
"34287","SE",4,6,9,5,4,6,7,4,6,2,7,2,3,6,8,7
"34288","SE",6,6,8,3,4,4,5,6,3,3,6,5,5,5,3,3
"34289","SE",8,7,7,8,7,9,9,8,5,5,8,8,9,5,6,7
"34290","SE",2,4,6,5,10,1,9,8,3,1,4,2,2,3,8,9
"34291","SE",7,6,8,4,3,5,7,7,5,6,7,2,8,7,5,5
"34292","SE",6,8,5,4,5,5,6,8,0,1,5,5,7,6,10,8
"34293","SE",8,9,10,8,8,7,8,8,7,7,7,9,9,8,8,8
"34294","SE",9,7,8,5,5,7,8,8,4,5,9,4,4,6,7,7
"34295","SE",9,7,9,7,7,5,6,8,6,3,9,6,8,7,8,5
"34296","SE",5,8,8,3,3,0,7,10,6,5,8,8,8,5,5,5
"34297","SE",10,9,10,8,5,5,7,9,4,7,9,9,7,9,10,10
"34298","SE",10,8,8,5,6,6,2,7,6,1,7,6,3,6,7,9
"34299","SE",4,10,10,2,2,5,10,10,3,2,5,5,7,6,10,5
"34300","SE",5,5,6,4,4,5,5,9,7,5,4,7,4,6,8,8
"34301","SE",7,4,4,3,4,3,3,8,6,7,3,3,5,3,4,3
"34302","SE",6,6,7,5,4,6,6,5,6,4,6,4,4,7,5,5
"34303","SE",9,9,8,6,6,6,4,6,7,7,8,6,6,6,6,5
"34304","SE",7,4,8,5,5,5,7,7,5,6,10,6,7,8,3,7
"34305","SE",8,6,10,7,7,9,9,7,4,6,10,9,10,3,4,2
"34306","SE",6,6,5,5,5,4,7,7,7,5,8,0,5,8,8,7
"34307","SE",6,7,7,5,4,6,5,7,4,5,7,8,7,3,7,7
"34308","SE",3,5,0,1,2,4,7,8,5,1,7,4,2,6,5,6
"34309","SE",7,8,9,7,7,8,8,10,8,7,8,7,6,5,4,6
"34310","SE",3,2,6,2,3,5,4,4,2,5,1,3,3,2,3,5
"34311","SE",7,9,9,3,5,7,2,9,3,4,5,2,5,2,8,9
"34312","SE",3,2,2,1,4,5,7,10,3,0,2,1,3,5,8,8
"34313","SE",7,10,9,6,7,6,8,10,6,8,7,7,4,4,7,5
"34314","SE",6,8,8,6,6,7,7,8,7,2,8,7,7,7,7,5
"34315","SE",5,6,7,4,5,3,2,8,6,4,8,2,8,7,9,8
"34316","SE",8,8,8,8,7,7,7,9,5,6,8,6,7,8,6,7
"34317","SE",5,8,8,5,5,5,6,9,6,3,5,7,7,5,7,5
"34318","SE",7,8,8,7,8,8,7,8,4,4,5,5,6,7,8,5
"34319","SE",3,4,4,3,3,3,3,8,8,6,4,5,8,5,3,4
"34320","SE",7,7,7,5,4,5,7,8,7,3,8,4,6,7,7,7
"34321","SE",5,7,9,0,0,2,7,7,6,4,5,8,10,6,6,7
"34322","SE",10,9,9,6,7,7,9,8,6,5,8,8,7,6,8,7
"34323","SE",10,10,10,6,8,8,10,9,6,8,10,5,7,7,7,9
"34324","SE",7,6,8,5,6,5,8,9,3,3,9,7,4,5,8,7
"34325","SE",5,6,9,4,4,5,6,7,4,5,6,6,10,7,7,6
"34326","SE",6,4,5,2,2,3,7,10,3,3,3,3,4,5,5,3
"34327","SE",6,6,8,6,6,7,7,8,3,7,8,4,4,3,4,6
"34328","SE",5,5,5,3,5,3,6,3,2,3,5,3,3,8,8,8
"34329","SE",10,10,7,6,6,6,3,9,8,0,10,5,9,9,8,9
"34330","SE",5,5,7,2,0,5,5,10,9,3,3,7,9,4,3,3
"34331","SE",7,6,6,4,4,5,5,9,5,6,7,5,5,6,6,6
"34332","SE",8,8,8,7,7,7,8,9,7,7,8,7,8,7,8,8
"34333","SE",7,8,5,3,4,4,6,8,4,2,4,5,3,9,10,7
"34334","SE",4,5,7,3,3,4,4,9,3,5,6,7,7,3,8,9
"34335","SE",8,6,6,4,7,4,8,9,5,6,6,2,5,2,2,2
"34336","SE",3,5,2,4,0,1,5,8,3,1,5,3,3,8,9,9
"34337","SE",2,3,5,2,2,3,3,7,1,1,3,2,4,3,10,5
"34338","SE",7,10,10,7,5,7,10,7,6,8,8,8,9,6,5,5
"34339","SE",9,4,9,5,7,8,10,7,3,4,8,7,7,10,10,5
"34340","SE",6,7,8,7,7,6,7,8,5,6,6,7,8,6,6,7
"34341","SE",9,8,9,7,6,5,8,9,7,5,8,6,8,9,9,7
"34342","SE",5,7,7,4,3,5,6,6,4,3,3,2,2,5,7,7
"34343","SE",9,9,9,8,8,6,4,8,6,3,8,2,7,6,8,8
"34344","SE",3,4,7,3,3,4,7,8,3,3,3,3,3,7,7,7
"34345","SE",5,7,8,6,6,4,7,8,7,5,9,7,9,5,7,7
"34346","SE",3,6,8,4,3,4,4,9,4,2,4,6,7,7,9,10
"34347","SE",0,8,9,0,3,5,8,10,0,1,9,4,2,8,10,10
"34348","SE",6,8,8,5,4,5,6,8,7,4,9,3,5,8,5,5
"34349","SE",0,9,9,7,6,7,7,8,7,3,7,5,7,9,9,9
"34350","SE",4,5,5,3,4,4,4,10,5,3,6,4,6,3,2,2
"34351","SE",9,9,10,8,7,8,10,9,6,8,9,7,9,8,9,8
"34352","SE",5,9,8,2,2,5,8,10,5,1,3,3,5,9,7,8
"34353","SE",7,6,9,7,7,7,5,10,4,6,8,5,3,6,8,8
"34354","SE",4,7,8,5,5,5,8,9,4,4,5,5,3,7,7,7
"34355","SE",6,8,4,5,5,4,7,9,5,5,8,6,9,6,8,5
"34356","SE",7,8,6,4,4,8,7,8,3,0,5,4,5,7,7,5
"34357","SE",7,8,8,7,5,6,7,8,5,3,7,5,5,7,9,8
"34358","SE",8,8,8,7,7,8,8,9,3,7,8,3,5,5,8,6
"34359","SE",9,8,8,7,5,9,9,8,6,6,8,4,3,5,8,8
"34360","SE",9,9,9,7,6,8,8,9,8,5,9,7,7,7,9,7
"34361","SE",8,8,7,5,7,3,8,9,3,2,6,6,4,7,6,8
"34362","SE",6,4,6,6,5,7,8,8,4,4,8,5,8,5,5,6
"34363","SE",7,8,8,7,6,5,8,5,4,4,7,6,7,8,9,8
"34364","SE",0,10,5,10,0,10,10,10,5,5,5,10,10,0,10,5
"34365","SE",2,4,8,5,3,2,4,10,5,4,4,2,5,8,10,10
"34366","SE",6,7,7,5,5,6,7,7,4,4,7,8,5,8,10,10
"34367","SE",8,9,9,6,6,6,6,8,5,4,8,6,8,7,7,7
"34368","SE",3,6,8,3,3,4,1,9,5,0,4,2,3,4,5,5
"34369","SE",10,9,8,7,7,7,5,6,5,1,9,7,8,7,8,8
"34370","SE",5,6,8,3,4,4,4,8,3,4,7,6,8,3,5,7
"34371","SE",4,2,2,2,4,2,0,10,3,6,6,3,4,1,5,5
"34372","SE",7,9,9,6,6,8,8,0,5,6,8,8,8,5,8,7
"34373","SE",9,9,9,7,8,7,8,9,6,1,8,7,7,8,8,8
"34374","SE",7,7,8,7,7,7,7,8,6,4,7,6,6,7,9,8
"34375","SE",8,8,8,7,7,7,7,8,6,6,8,6,9,8,6,8
"34376","SE",7,6,5,6,6,6,6,8,5,6,6,5,6,3,6,5
"34377","SE",3,8,8,1,1,1,5,9,7,2,5,8,4,9,9,9
"34378","SE",7,4,5,7,7,3,6,9,5,9,9,5,3,3,6,4
"34379","SE",8,8,8,7,5,5,6,9,3,2,7,4,8,8,0,10
"34380","SE",6,6,7,6,7,5,7,5,5,5,6,6,6,7,7,8
"34381","SE",5,5,5,4,5,5,7,8,4,4,7,3,7,5,4,4
"34382","SE",4,8,7,4,4,5,8,8,4,4,7,6,5,4,6,4
"34383","SE",6,5,6,5,5,4,5,7,6,2,4,8,7,8,10,9
"34384","SE",6,8,4,3,4,5,7,6,4,3,8,6,7,6,7,6
"34385","SE",7,8,10,5,5,5,7,9,6,6,8,5,5,6,8,7
"34386","SE",6,5,5,5,5,6,6,9,5,5,8,8,5,6,5,5
"34387","SE",10,10,10,8,8,9,6,7,3,7,9,7,7,7,8,7
"34388","SE",7,5,6,3,3,5,7,7,5,7,8,6,4,8,10,7
"34389","SE",4,6,8,3,6,7,7,9,6,7,6,6,5,5,5,6
"34390","SE",6,6,7,4,4,4,6,10,8,4,4,3,3,7,8,7
"34391","SE",8,4,4,1,3,6,7,6,2,2,7,2,5,8,3,3
"34392","SE",5,4,3,2,3,1,2,8,4,3,7,5,3,3,3,2
"34393","SE",9,9,7,8,8,7,4,10,6,1,9,0,7,8,7,7
"34394","SE",9,10,7,8,6,5,5,9,6,7,9,5,6,5,7,7
"34395","SE",2,5,5,1,3,3,3,7,3,0,3,3,4,8,8,8
"34396","SE",7,5,9,7,7,8,9,9,8,6,8,8,8,7,8,7
"34397","SE",5,4,6,5,5,5,2,4,6,3,3,7,8,5,8,8
"34398","SE",8,9,9,6,7,7,6,7,6,4,8,4,7,10,10,10
"34399","SE",6,8,8,5,5,4,6,7,5,5,9,7,8,7,8,8
"34400","SE",7,8,8,7,6,7,8,7,6,6,7,7,7,5,7,6
"34401","SE",5,10,10,5,6,5,4,10,6,3,8,7,6,8,8,8
"34402","SE",4,4,5,4,6,3,7,7,3,5,4,6,3,4,5,5
"34403","SE",7,8,7,6,5,5,5,8,5,5,6,7,7,5,8,7
"34404","SE",6,6,7,5,5,6,10,9,4,2,8,7,7,9,10,10
"34405","SE",7,8,8,4,4,5,8,8,7,3,7,5,5,7,9,7
"34406","SE",5,6,8,4,4,4,3,7,4,5,5,3,2,5,6,3
"34407","SE",2,2,5,3,3,5,5,8,7,7,9,5,8,8,8,8
"34408","SE",4,8,8,3,5,6,9,8,6,1,9,5,9,7,8,7
"34409","SE",6,6,7,5,5,7,7,3,4,3,4,4,4,5,7,6
"34410","SE",7,8,8,7,7,6,7,7,6,7,8,4,6,4,7,7
"34411","SE",10,8,8,8,8,7,8,10,3,3,7,6,9,10,10,10
"34412","SE",8,9,9,7,6,6,5,10,5,8,8,7,7,7,6,7
"34413","SE",3,6,7,4,3,3,5,8,3,4,5,3,5,8,7,7
"34414","SE",4,5,6,3,4,4,4,8,4,3,5,5,5,6,7,6
"34415","SE",5,7,7,3,4,4,5,9,6,4,5,5,6,9,10,10
"34416","SE",6,10,9,5,5,7,9,8,2,2,7,7,8,8,10,8
"34417","SE",7,7,7,5,6,7,7,8,5,5,7,8,5,7,7,7
"34418","SE",7,9,10,2,2,8,5,9,8,5,4,7,7,8,8,7
"34419","SE",8,6,8,4,7,9,10,7,5,6,7,8,4,9,9,5
